class,采集时间,纵向变位平均值,纵向变位标准差,横向变位平均值,横向变位标准差
54,2021-04-28 04:00:00.000,17.213952295977265,6.57810557401842,-1.428775486370854,4.7573704039639715
55,2021-04-28 04:10:00.000,22.132684042362456,4.020147176291908,-0.149755233081943,2.4233437831058207
56,2021-04-28 04:20:00.000,19.534101750055193,3.314743589655506,-6.016165572616921,1.6475733591869468
57,2021-04-28 04:30:00.000,16.52571387520625,3.0721429455769327,-4.22339710304597,1.4004931520259734
58,2021-04-28 04:40:00.000,14.729153405292497,2.843437339396877,-2.963318524833627,2.1846909358917967
59,2021-04-28 04:50:00.000,20.911654295076534,4.094012517289411,2.3824772846923397,2.3239807113356177
60,2021-04-28 05:00:00.000,27.151772091049526,3.6200120634038764,8.065225983813331,2.0353347694755417
61,2021-04-28 05:10:00.000,29.49437850804651,4.569773697924067,7.640299805057672,3.6190281471706505
62,2021-04-28 05:20:00.000,30.592199801680323,3.0017819762044584,6.697979513612642,5.268457365579759
63,2021-04-28 05:30:00.000,23.99904864592775,2.6532552542415893,2.22227462703522,2.2211048680976067
64,2021-04-28 05:40:00.000,30.82359149575852,3.1096106998100126,2.941658435167811,1.9234842269138845
65,2021-04-28 05:50:00.000,29.844129535158086,4.834982283597227,3.219230986199012,2.6907799379608908
66,2021-04-28 06:00:00.000,27.187724059712643,1.7948319081245279,1.530800550899767,1.750352078155346
67,2021-04-28 06:10:00.000,28.546512572421868,1.83323868951248,2.610947230355619,2.291685514857423
68,2021-04-28 06:20:00.000,33.10582712882018,2.236186527867642,3.552450456823029,2.0267973773212624
69,2021-04-28 06:30:00.000,29.210368597110687,2.9537123930648312,1.1591913877474531,1.7235448601299206
70,2021-04-28 06:40:00.000,25.30212239257175,2.2144639833200217,2.1467466035427343,2.5078182084562894
71,2021-04-28 06:50:00.000,22.375797580740958,1.8026619827515769,5.654676432241965,1.7798348314738783
72,2021-04-28 07:00:00.000,23.408551811468158,3.064491252384901,8.34253573828431,1.5330258865289108
73,2021-04-28 07:10:00.000,26.39462391843685,2.3532877293739127,9.07042125155924,2.7116856291823876
74,2021-04-28 07:20:00.000,26.584203224436287,2.210999597721058,7.368006374703522,1.787354955921317
75,2021-04-28 07:30:00.000,36.344437357104695,3.6147985132701654,11.258462032765069,2.2244429558332417
76,2021-04-28 07:40:00.000,29.01707463562137,4.5612987031066945,10.991074503607484,1.6942586731318572
77,2021-04-28 07:50:00.000,23.111540489082955,2.492422762564019,7.5028942306594875,2.6435554068239577
78,2021-04-28 08:00:00.000,15.781930114631953,2.3924965263449973,2.7520660325159545,1.8932723105242406
79,2021-04-28 08:10:00.000,15.846361464751714,2.0399025681152185,1.6527777794541567,2.458854812636443
80,2021-04-28 08:20:00.000,23.017323482967075,2.7840739796101484,6.1242009949961504,1.5142981220602458
81,2021-04-28 08:30:00.000,21.70623756607547,2.745587405689693,4.961566738556445,2.128178976358936
82,2021-04-28 08:40:00.000,24.4354594687818,2.689568876950517,7.05815701590524,2.239865653653087
83,2021-04-28 08:50:00.000,28.75764739730482,1.9665077129430342,5.925200257341731,1.839065101768706
84,2021-04-28 09:00:00.000,28.295760820163768,3.0967373064991404,0.31704019652838833,2.8387259277030026
85,2021-04-28 09:10:00.000,15.213458000746826,3.810220193187121,-4.982232683108157,2.5341956702670028
86,2021-04-28 09:20:00.000,10.962840237995787,1.7195812115980975,-7.571812834929093,3.2638157775282934
87,2021-04-28 09:30:00.000,6.834414209837163,2.8756209966972177,-8.112064284649742,1.8483930296876818
88,2021-04-28 09:40:00.000,5.174597337261761,3.0307391017608656,-8.547235288237877,3.5333310287203155
89,2021-04-28 09:50:00.000,-8.199845156785758,3.536082958737055,-3.2245143047507767,2.230303839311949
90,2021-04-28 10:00:00.000,-8.03990168335713,7.129434104777265,-6.6762973825971965,2.6606560480099963
91,2021-04-28 10:10:00.000,-8.855736231187924,2.9790904361530766,-15.111826093630043,2.9095013682051127
92,2021-04-28 10:20:00.000,-13.922384001982058,7.922079843281819,-19.10033316965174,3.950425456093722
93,2021-04-28 10:30:00.000,-1.9567078223070937,2.7942717115958926,-20.146633013204877,3.0675292808025
94,2021-04-28 10:40:00.000,-7.518413812029394,2.4396915305043034,-24.449558879153454,3.8154975595954808
95,2021-04-28 10:50:00.000,-13.767634848889449,4.440890621367219,-25.570582703077076,4.256100499326619
96,2021-04-28 11:00:00.000,-9.190518834634938,3.830411622683721,-18.930128576474495,3.5833666967639064
97,2021-04-28 11:10:00.000,-15.837351802257125,4.340623156277985,-22.78516316635531,3.508323329997533
98,2021-04-28 11:20:00.000,-23.956701495703186,6.671862644593112,-26.484726379804382,3.977843996795183
99,2021-04-28 11:30:00.000,-33.95739656077978,6.148415227169265,-30.746707496628755,3.9049987796635355
100,2021-04-28 11:40:00.000,-20.74812435682174,5.100999255388194,-28.580310721961098,1.9810803632198042
101,2021-04-28 11:50:00.000,-29.764014411977442,3.0797627170838466,-30.57506015829828,3.7077512593894886
102,2021-04-28 12:00:00.000,-42.82532511300435,4.576437381690921,-23.699301379034672,2.5750339025547015
103,2021-04-28 12:10:00.000,-44.82622057230067,6.0606435874801186,-22.457924920795904,6.9052369147799055
104,2021-04-28 12:20:00.000,-42.87208885971742,10.28606309644918,-22.26200069046975,3.4680006838961916
105,2021-04-28 12:30:00.000,-41.328985745338976,12.937353993015078,-31.56053679679693,5.537737881650525
106,2021-04-28 12:40:00.000,-50.53824487574726,13.340995516251759,-29.282052623638567,5.8205373031898535
107,2021-04-28 12:50:00.000,-48.73647369579102,8.06223793820634,-35.505474131445695,3.846824484928265
108,2021-04-28 13:00:00.000,-49.42451355015024,4.990181368343022,-27.092532791241105,3.41475708617399
109,2021-04-28 13:10:00.000,-45.328391326265354,8.917972374856667,-28.271795288101263,4.5416629908902415
110,2021-04-28 13:20:00.000,-40.19185321858306,8.08315459541065,-35.782237532430756,2.4732680605241733
111,2021-04-28 13:30:00.000,-45.277855543894226,4.6781445436045,-31.404639517850843,4.151174572677309
112,2021-04-28 13:40:00.000,-46.72515460014768,4.7382488007488694,-32.11634070033415,4.8142640620128985
113,2021-04-28 13:50:00.000,-54.903110203732155,4.577668384788415,-36.46323426454073,3.388530300531004
114,2021-04-28 14:00:00.000,-63.18544970961281,3.066554620009203,-50.737445578113324,3.3064811531078098
115,2021-04-28 14:10:00.000,-47.684900963894876,4.280002326981556,-43.024607663610155,3.2410115803359325
116,2021-04-28 14:20:00.000,-55.581091958375715,6.232997712501182,-45.49976504305178,2.676077629970552
117,2021-04-28 14:30:00.000,-50.14308913009586,2.876417560525779,-43.41854169491571,6.375639478853614
118,2021-04-28 14:40:00.000,-55.25412222121602,3.541299552810641,-31.62627417901561,3.510813641673902
119,2021-04-28 14:50:00.000,-49.865740027984145,2.664682684256777,-29.85083881441817,2.2965142910119365
120,2021-04-28 15:00:00.000,-52.847059980693565,2.7766085290391773,-35.31228917354178,4.260662548632098
121,2021-04-28 15:10:00.000,-56.08119756521198,2.0636628289411636,-37.190710389676326,2.4096695505207095
122,2021-04-28 15:20:00.000,-55.000330364638984,3.9541730253609564,-34.033754416059246,2.8340171327044286
123,2021-04-28 15:30:00.000,-50.927831956837245,2.421370949478451,-37.14041157472151,4.688212455111203
124,2021-04-28 15:40:00.000,-53.78387494125568,2.9600797055312396,-41.22461535143226,2.731844391881019
125,2021-04-28 15:50:00.000,-66.48631052450315,3.718390363740923,-42.44571064219161,2.987355243791192
126,2021-04-28 16:00:00.000,-63.28966957739228,2.7588501458088475,-45.78615988578933,4.061384739653683
127,2021-04-28 16:10:00.000,-59.70483350923181,2.979225728346163,-44.97966826937292,3.984995786081307
128,2021-04-28 16:20:00.000,-55.96142054245664,2.2130455738316916,-43.517501989100005,2.8163667642884627
129,2021-04-28 16:30:00.000,-58.71402639600239,1.580403498427531,-41.99895232569701,1.7079465490796242
130,2021-04-28 16:40:00.000,-54.681771040742184,1.84920865547484,-43.698146468773245,1.358864403733406
131,2021-04-28 16:50:00.000,-53.64109404604719,1.6264720855225696,-41.94098742562173,1.4181397131420925
132,2021-04-28 17:00:00.000,-48.091918006029815,2.8701352306519032,-44.35330739759442,1.8746765092766589
133,2021-04-28 17:10:00.000,-52.50460308948224,3.0487013594880654,-42.774365507025394,1.5912636757423322
134,2021-04-28 17:20:00.000,-52.65516221020349,2.158991810231739,-41.45230763175894,2.0914449394792456
135,2021-04-28 17:30:00.000,-50.24811323328464,2.791883128709199,-39.89389555221085,2.3002935898821306
136,2021-04-28 17:40:00.000,-47.482671700256034,3.64186891410001,-37.57346707085682,1.9187774164897538
137,2021-04-28 17:50:00.000,-53.62014497087164,2.640536432513682,-41.47262998601229,2.3178635182681875
138,2021-04-28 18:00:00.000,-55.650083389045555,3.416925228687717,-37.04494550249858,3.178121132277918
139,2021-04-28 18:10:00.000,-50.46160289217703,1.8500214260750547,-32.590970965404416,2.451040704976092
140,2021-04-28 18:20:00.000,-56.3915662012466,2.5602936361544977,-33.310939768351886,2.451462004460844
141,2021-04-28 18:30:00.000,-53.59116448279216,2.0989140038976717,-31.821159449374743,1.9034417623095914
142,2021-04-28 18:40:00.000,-57.06429204119104,3.3509357371000537,-31.14307885697781,2.931280828167025
143,2021-04-28 18:50:00.000,-49.27334568631905,2.9902551957107995,-30.231205373669916,2.4620820458607158
144,2021-04-28 19:00:00.000,-46.090385224669866,2.488103892383469,-30.160047286820827,1.8139788250716384
145,2021-04-28 19:10:00.000,-41.116400188130704,5.479698938796488,-27.001518584765165,3.118928238542679
146,2021-04-28 19:20:00.000,-40.45989051179754,2.2186493783218966,-25.795896371032015,2.2840702952365297
147,2021-04-28 19:30:00.000,-46.135945375828385,4.873804827396576,-32.804436189678555,2.6559557487146144
148,2021-04-28 19:40:00.000,-49.68945077827587,2.2420187400709217,-33.81243896435744,2.1531993401044307
149,2021-04-28 19:50:00.000,-51.54400110465196,1.9235384881465782,-30.11792069929749,1.9958842043227258
150,2021-04-28 20:00:00.000,-44.342086091097414,4.056953388756082,-24.742746750687868,3.3372287454324585
151,2021-04-28 20:10:00.000,-28.52395398279928,3.806024364017526,-23.28235844392806,2.104664496199331
152,2021-04-28 20:20:00.000,-30.17515364653589,1.9824751645186123,-25.804718949530297,2.1414325911405503
153,2021-04-28 20:30:00.000,-28.030007980252837,2.739127752299428,-26.639702167967357,1.534210584264089
154,2021-04-28 20:40:00.000,-29.438052045736235,3.1170040778959582,-25.354498029328596,2.924137705180511
155,2021-04-28 20:50:00.000,-24.764024420520524,3.1317048820760847,-20.738356894617485,2.2678436423559387
156,2021-04-28 21:00:00.000,-27.934259563357294,2.688051968239455,-23.06271163906795,2.9747717271605714
157,2021-04-28 21:10:00.000,-29.738949776435977,2.3853997115828607,-25.062857816723618,2.369544354189857
158,2021-04-28 21:20:00.000,-33.55804059129517,2.88734678344116,-23.135960098921338,1.7158949678999968
159,2021-04-28 21:30:00.000,-29.005275330325905,2.1801878380818196,-24.74987832838969,2.3887068035230596
160,2021-04-28 21:40:00.000,-29.62593773378735,3.4157862455237993,-26.350457580751968,1.7317081408372967
161,2021-04-28 21:50:00.000,-29.31801354352907,2.909457531357769,-23.870061140835766,2.3803811400525428
162,2021-04-28 22:00:00.000,-26.22798323488046,4.220783803455423,-22.70552052673992,2.9836859404757394
163,2021-04-28 22:10:00.000,-26.790643703065342,4.449401451738112,-19.171935619885392,2.660917626010234
164,2021-04-28 22:20:00.000,-15.40294462062733,4.964796044868285,-18.79555567822916,3.481846489586361
165,2021-04-28 22:30:00.000,-12.739247285384247,3.283919899475869,-22.876683841396048,2.7980040174697556
166,2021-04-28 22:40:00.000,-18.543198645561578,2.350802196176061,-19.00848321082219,2.1698975693030356
167,2021-04-28 22:50:00.000,-21.07703377448079,3.1558210001821605,-18.148648844544216,2.9902181640733745
168,2021-04-28 23:00:00.000,-24.600781857943776,2.5177264590208686,-16.86522713679387,4.126819047752588
169,2021-04-28 23:10:00.000,-26.127561545252576,3.422984875382375,-18.776340939546934,4.419523960655605
170,2021-04-28 23:20:00.000,-24.590953793443024,3.4847874989148155,-22.976228367173537,6.886534840951774
171,2021-04-28 23:30:00.000,-23.808913008091206,3.103894889419754,-22.156595852212202,7.536533085621106
172,2021-04-28 23:40:00.000,-19.665955053058546,3.716382479223732,-13.718909278873223,2.4385558477561786
173,2021-04-28 23:50:00.000,-15.423151097283775,2.980718329602743,-18.57390782474605,3.015018975191205
174,2021-04-29 00:00:00.000,-14.194285575332298,2.1183160355613415,-18.303886696611414,3.842399111919478
175,2021-04-29 00:10:00.000,-13.456296972903804,2.181203591298526,-11.739483323632179,2.9241500915909544
176,2021-04-29 00:20:00.000,-12.81422818853701,3.2707277836882542,-2.9356060133395063,4.676370594842682
177,2021-04-29 00:30:00.000,-17.172709123717183,2.585805839656773,-3.3922706488046095,2.8921594741699925
178,2021-04-29 00:40:00.000,-15.491423731287357,2.1054372373271057,-3.3508456616342897,2.7922685568040833
179,2021-04-29 00:50:00.000,-16.505860039389763,39.22944464621448,-9.799166455592944,14.527216867553053
180,2021-04-29 01:00:00.000,-13.929866535199542,2.6457228554407273,-7.960426766815332,3.3555850911673866
181,2021-04-29 01:10:00.000,-11.520930883866132,3.0830339913100855,-14.649600050996964,3.3641204686002455
182,2021-04-29 01:20:00.000,-6.185552725677369,3.215643557521937,-15.353605340431479,4.421370946349305
183,2021-04-29 01:30:00.000,-5.397923775108729,5.574717848102868,-14.013580172475217,4.4346657467860835
184,2021-04-29 01:40:00.000,0.5771904717605647,4.674681980415867,-6.863426236496655,4.215309687540968
185,2021-04-29 01:50:00.000,-3.3019746376947623,3.1886368962456637,-8.44626312399347,4.086937793310993
186,2021-04-29 02:00:00.000,-3.588604714980639,3.262407900094337,-4.901632519102311,4.034006094954905
187,2021-04-29 02:10:00.000,-0.27549127372661747,1.9517537394464821,-0.008005462760936609,5.0976157939250255
188,2021-04-29 02:20:00.000,0.853797298078013,5.02524671265946,-2.805384481469851,1.985296772832026
189,2021-04-29 02:30:00.000,6.528700036764056,2.823175467082661,-4.89447010082763,2.967216340861428
190,2021-04-29 02:40:00.000,8.365292209195273,1.9679060166090057,-5.867349906296979,2.69170624866062
191,2021-04-29 02:50:00.000,1.9076354795891453,2.800076125747492,-7.911773293586745,1.5647384553350256
192,2021-04-29 03:00:00.000,-4.251471446709866,2.156179764976439,-8.951089420324177,2.2224913008520564
193,2021-04-29 03:10:00.000,-5.2433745593523,3.5007747710502732,-11.39259640403735,2.348215950984353
194,2021-04-29 03:20:00.000,0.5410362430361088,3.20408578433359,-10.001576155605012,1.5367269083708486
195,2021-04-29 03:30:00.000,-2.7662305448615085,3.2421987158695185,-10.838088123494757,1.7075184268498647
196,2021-04-29 03:40:00.000,-0.9460735669434259,2.229688832421956,-7.839241052517121,2.512738009694662
197,2021-04-29 03:50:00.000,3.104392002991815,2.129778645795974,-9.320785570017751,2.37365896893972
198,2021-04-29 04:00:00.000,10.347029106946337,4.040489327381528,-6.369138160487005,3.2136326455675523
199,2021-04-29 04:10:00.000,5.6523374781856495,2.6742873347728477,-8.850572734570582,3.4199458954547506
200,2021-04-29 04:20:00.000,8.403574328108697,2.077562475067486,-12.62013882174579,1.5548662149823336
201,2021-04-29 04:30:00.000,5.644243345644717,2.126959949773742,-11.005351070325355,1.9718326357702745
202,2021-04-29 04:40:00.000,8.993135866107492,3.4245420466607888,-6.771354982773126,4.46939066411395
203,2021-04-29 04:50:00.000,16.051073660640956,4.26698168161026,0.8550163358665728,2.4224673230195326
204,2021-04-29 05:00:00.000,16.47513552726014,3.4308891560173684,1.4332317473111642,2.5122166750288653
205,2021-04-29 05:10:00.000,19.23997721435309,2.4506350837637427,4.5123830093505655,1.9092438560045397
206,2021-04-29 05:20:00.000,17.433210357654264,3.3331441205061147,0.8664164689356607,2.1063920131351463
207,2021-04-29 05:30:00.000,13.685360624398099,2.744161552135724,0.36897488455792976,2.103379211295636
208,2021-04-29 05:40:00.000,20.133448728847604,3.2260766394115694,-0.6940943447965862,1.4832713397009998
209,2021-04-29 05:50:00.000,16.5920892223728,2.1201146720799047,-0.8786733160931046,1.6434153170829096
210,2021-04-29 06:00:00.000,15.803914593369814,3.255464070554992,-2.7966049574550063,1.6456579581797048
211,2021-04-29 06:10:00.000,18.712428266530083,3.0559257106101048,-3.880289166269216,1.7768340725749874
212,2021-04-29 06:20:00.000,20.01005514706585,1.8027901880924815,-3.8913960910581418,1.293168056964943
213,2021-04-29 06:30:00.000,14.567997967194053,2.7223710242523076,-2.2329944642381614,1.9871167390724527
214,2021-04-29 06:40:00.000,11.819624952316323,2.4824031468099186,-2.2979689780375017,3.811290514713014
215,2021-04-29 06:50:00.000,11.432596233197595,1.6444005914455753,3.206645434965295,2.881673117448414
216,2021-04-29 07:00:00.000,14.084054004607813,2.194490686178973,5.288546198107801,2.6699681517126574
217,2021-04-29 07:10:00.000,19.904420935527003,2.5413561297458065,5.078715455587237,1.503800478876507
218,2021-04-29 07:20:00.000,20.82766675787119,4.391382484746939,7.0915088759798195,3.0864718356284877
219,2021-04-29 07:30:00.000,22.166640430910885,2.1019211366075603,7.559242135783675,2.40064185247796
220,2021-04-29 07:40:00.000,18.40491453615014,3.215572128390619,7.095918848533446,2.2055021876831113
221,2021-04-29 07:50:00.000,12.650880338840182,2.7868518215546625,1.9307262174809365,1.6844430941162154
222,2021-04-29 08:00:00.000,7.573678455033569,2.4512578609243136,-0.38041016313092046,1.6770054970839603
223,2021-04-29 08:10:00.000,12.157006855564255,4.2009259577046905,3.534558455816806,3.5866058370496274
224,2021-04-29 08:20:00.000,21.698861977526565,3.0071676368075413,8.954748548110144,1.7196750971022412
225,2021-04-29 08:30:00.000,21.717311991532636,3.727668396718251,8.598040044609343,3.3967741723043523
226,2021-04-29 08:40:00.000,25.430313056328842,4.65341118039592,8.605935752491124,2.263878971863041
227,2021-04-29 08:50:00.000,25.04610071436471,4.734277006743412,6.469582191125903,2.589514795504983
228,2021-04-29 09:00:00.000,26.384860738037332,4.496492870905158,3.600393803838415,4.289945050975402
229,2021-04-29 09:10:00.000,17.994321952045365,3.3532100699712566,-1.4045367595588718,2.89093982247489
230,2021-04-29 09:20:00.000,16.449179436277376,5.079114135631197,-3.6786903504308572,3.03556934352683
231,2021-04-29 09:30:00.000,-4.272399457928998,7.718451716846989,-0.9075822876989974,3.4451569299885296
232,2021-04-29 09:40:00.000,-1.3518100349162878,6.6441577931610745,-3.3194569547005943,5.8975535130848105
233,2021-04-29 09:50:00.000,-5.556527349041261,6.436633451076613,-1.28887877383129,5.260904777129368
234,2021-04-29 10:00:00.000,-2.125332247417997,5.0133177717768405,-8.357049419843646,5.310179765623684
235,2021-04-29 10:10:00.000,-17.604716247456025,11.116587858163141,-9.12485684403232,4.27088330595313
236,2021-04-29 10:20:00.000,-25.892391567443862,7.117361121932666,-12.248297511913,2.154579549528006
237,2021-04-29 10:30:00.000,-28.520009516939005,6.624560274243583,-12.494685273488216,3.419339528203781
238,2021-04-29 10:40:00.000,-17.61623247738829,6.725338668094955,-9.755839450037907,3.7176264262036374
239,2021-04-29 10:50:00.000,-7.727685486446771,4.862210611378553,-9.601862839756008,3.012526385778868
240,2021-04-29 11:00:00.000,-2.0307719264003943,5.508891378934541,-8.530230518454609,2.2862272223255036
241,2021-04-29 11:10:00.000,-8.349194140347818,8.158703827326878,-5.834977521818409,3.9202519469417143
242,2021-04-29 11:20:00.000,-20.300399209140902,4.0265039570859,-12.34943337972132,2.945811906611469
243,2021-04-29 11:30:00.000,-18.84305730655165,3.0404581569802556,-14.317145432914174,3.9674410913932077
244,2021-04-29 11:40:00.000,-19.595294447320278,7.1702144128530065,-23.158943549193552,2.250131493895581
245,2021-04-29 11:50:00.000,-31.12144718966276,5.828190485656748,-23.570139799869846,3.8111247135885766
246,2021-04-29 12:00:00.000,-38.34691538346462,3.3231934919293686,-20.77926302176399,2.1204672846407795
247,2021-04-29 12:10:00.000,-40.06211751213399,5.281898282053755,-24.832852299661226,2.6771200705251106
248,2021-04-29 12:20:00.000,-36.28539479124876,5.4977667386848275,-23.18633734882383,3.5239998154837195
249,2021-04-29 12:30:00.000,-31.962995535436917,5.6974208274167975,-18.53299081421724,5.135339799752677
250,2021-04-29 12:40:00.000,-36.594089411790975,9.643566036723769,-18.736497476211973,3.2504621014619706
251,2021-04-29 12:50:00.000,-38.972335760038966,7.203140838433196,-19.5882433239195,3.010678662874352
252,2021-04-29 13:00:00.000,-44.69225470097836,12.22064304742969,-24.94613350895912,4.488064854215656
253,2021-04-29 13:10:00.000,-41.54584961091695,7.358015408847752,-23.54346926868213,4.928388089980301
254,2021-04-29 13:20:00.000,-39.53131047588082,11.88852621393059,-18.77161412640953,5.880677648353481
255,2021-04-29 13:30:00.000,-38.12664932477672,4.28384481614719,-19.429541110227568,3.173498396465333
256,2021-04-29 13:40:00.000,-44.86143893237666,7.994286234293288,-21.221130051487044,4.6960553850252245
257,2021-04-29 13:50:00.000,-42.55859922042134,5.04360741671264,-25.590531796769543,4.614619390781365
258,2021-04-29 14:00:00.000,-49.45216688613929,7.952026209647372,-30.399770883722184,7.508182245497639
259,2021-04-29 14:10:00.000,-44.22563564955498,7.692127221025708,-31.16092980042216,4.9252627281602
260,2021-04-29 14:20:00.000,-42.92262491782167,6.700055312404693,-23.78656075578849,5.551113025293558
261,2021-04-29 14:30:00.000,-36.40969792902204,7.027877201432428,-22.15960950226793,2.9611446853565506
262,2021-04-29 14:40:00.000,-40.64832319400529,6.062620412756833,-18.09876817816437,5.6064742361507856
263,2021-04-29 14:50:00.000,-40.91481199985009,7.250320803591412,-22.818653355103805,4.746370218965958
264,2021-04-29 15:00:00.000,-43.99070295446678,5.613939946905942,-27.76079323753222,2.635836586070763
265,2021-04-29 15:10:00.000,-47.30315413526474,5.073828595983204,-20.053329951566,2.1841233046138213
266,2021-04-29 15:20:00.000,-40.04822509155308,10.981303654844428,-19.451116548193568,3.7706152259692365
267,2021-04-29 15:30:00.000,-41.25735796331626,6.628859358528019,-24.774506814366323,5.112209420816109
268,2021-04-29 15:40:01.000,-50.174109717703416,8.734095157193696,-25.924454548688917,3.2735275354531446
