class,采集时段,总风速,纵桥向风速,横桥向风速,竖向风速,平均风向,平均风功角,Ix,Iy,Iz
152,2021-04-28 20:20:00.000,2.8577327307671094,0.19337385669502954,-2.5796071671046183,-0.0004784921954705379,162.214,0.045,0.5342478045020437,0.4293664836863005,0.005877798689316734
153,2021-04-28 20:30:00.000,3.282076183429065,0.04972112474520128,-3.038991206854721,-0.0008236519237166712,160.034,0.015,0.4185767804746078,0.36137308202199897,0.004763834697751798
154,2021-04-28 20:40:00.000,3.1719442113858882,0.05033259966187218,-2.9198353520542475,-0.00035641316456714483,159.435,0.031,0.4620837665170784,0.3780466601841331,0.0048063185004185915
155,2021-04-28 20:50:00.000,3.3175612196698028,0.655111173520391,-3.04181131877212,0.00010945535755353406,171.614,0.029,0.3808811484510723,0.34427903766248197,0.003583751569361383
156,2021-04-28 21:00:00.000,2.9882315581819356,0.16200726851484543,-2.691329101223342,-0.0005293496012856015,162.365,0.02,0.47295658098898236,0.4326611101704851,0.004904175639580502
157,2021-04-28 21:10:00.000,2.6665256919839746,-0.2958679465578393,-2.4248985795245233,-0.000841106080255203,151.373,-0.006,0.41991284329789824,0.37227860807157076,0.004358242256758789
158,2021-04-28 21:20:00.000,3.1222367132725957,-0.5812338951686313,-2.913183846579263,-0.0005374179216874114,147.299,-0.003,0.3577931383667688,0.2826556840631151,0.0034861352679293974
159,2021-04-28 21:30:00.000,3.3314412961726165,-0.9278910432413752,-3.1093095122175956,0.0007996522814509401,143.098,0.023,0.25519304123027003,0.22854567179249957,0.002611195948561056
160,2021-04-28 21:40:00.000,1.8099037963119442,-1.076532937167078,-1.295971407118055,3.678823523352292e-05,119.3,0.007,0.4367986908153711,0.4522713359255751,0.0033738850325782882
161,2021-04-28 21:50:00.000,0.9638674246787365,-0.6720949333142892,-0.5338913043029582,-0.0004032166123538595,111.462,-0.005,0.4640952795885056,0.4932587091332165,0.005394080050141811
162,2021-04-28 22:00:00.000,0.6347291353242548,-0.3856671679768859,-0.303665106988993,0.00039026720121196736,123.444,0.015,0.6651972813863418,0.8953331384465606,0.010658655620727299
163,2021-04-28 22:10:00.000,1.8778044552506767,-1.2108163041682745,-1.2382645141666,-0.0005701839421208413,111.191,-0.004,0.4321515006065828,0.34025286047469294,0.003546589668430023
164,2021-04-28 22:20:00.000,2.903085373228774,-1.2707915240300336,-2.5334152661212803,0.0003294063177953767,132.731,0.015,0.27346450982825554,0.2293135611202503,0.002659000626322109
165,2021-04-28 22:30:00.000,1.675077451146968,-0.8241223558331016,-1.133872437860081,-0.0005543083630339075,127.853,-0.016,0.5516459003624379,0.6257028677235801,0.005440573756905169
166,2021-04-28 22:40:00.000,1.8889056059729035,0.552594483904051,-1.753615871688883,0.0008999553690137993,177.311,0.036,0.2337187358798687,0.23989430190590508,0.0025932786852871084
167,2021-04-28 22:50:00.000,2.0723907318327734,0.4946306944306919,-1.9405340979462846,0.0008281556292271754,173.418,0.034,0.3242819137604812,0.2601740075470659,0.0028391250045987026
168,2021-04-28 23:00:00.000,1.0836547139579644,-0.14695853965617614,-0.9398858615702544,-0.0006558821020177445,150.66,-0.057,0.5801979570146371,0.514130412919232,0.005278086969462202
169,2021-04-28 23:10:00.000,1.2990242904996119,-0.1424463577611641,-1.1763705875734285,0.00022238307249796603,152.574,0.04,0.4538980962882757,0.4129161142251114,0.0045718014648945616
170,2021-04-28 23:20:00.000,1.24337224517079,-0.05263436655219569,-1.1261851794679636,0.0005233589502240099,159.937,0.048,0.4434869604964013,0.49387431089664985,0.0051025798332165065
171,2021-04-28 23:30:00.000,0.9056002152989109,0.057603665166851815,-0.8209235131536106,-0.0003599009561851315,163.825,0.005,0.494657066643763,0.4371516509498333,0.005128721691034354
172,2021-04-28 23:40:00.000,0.6650095558115516,0.22121555482631827,-0.5024673869143499,0.0002550519834143219,167.559,0.081,0.8762087266953634,0.5026525612651003,0.007057724501644094
173,2021-04-28 23:50:00.000,0.7938139150380722,-0.283899335990196,-0.6417086688850209,-0.000124606908513827,136.762,-0.008,0.47439615483863856,0.45744979175979317,0.0056001008418635305
174,2021-04-29 00:00:00.000,0.6768146768572713,-0.3510548157333448,-0.4750890159640076,8.998216647339585e-05,121.842,0.018,0.5328481029496098,0.40288744460688775,0.005346887134610027
175,2021-04-29 00:10:00.000,0.6302698246325422,-0.320272832783622,-0.456253666606391,0.00027469207610350804,130.025,0.039,0.4318014895645755,0.5178666727084231,0.005085802610330168
176,2021-04-29 00:20:00.000,1.1507451662452906,-0.832703641719294,-0.7589512663120314,-0.0005736287474979344,111.722,-0.032,0.225000586560095,0.22077744487594922,0.0018036697826086768
177,2021-04-29 00:30:00.000,0.8840310562455465,-0.844882636859947,0.0027792568078075937,0.0005208571952598939,70.312,0.035,0.29693753730465156,0.2605460987003671,0.0023457760478489053
178,2021-04-29 00:40:00.000,0.6934570404864083,-0.5954315926244977,0.20374827479485869,0.0007876897181240535,53.422,0.065,0.4175455377794779,0.37032508393871855,0.0034647800169329305
179,2021-04-29 00:50:00.000,1.297876820582873,-1.2610986922622303,0.03982931078441671,0.0009802786612550258,66.033,0.05,0.1848421983187042,0.46115111050152113,0.0015831455330961967
180,2021-04-29 01:00:00.000,2.821849487583488,-2.7694871969056694,-0.5295756514185622,0.0013434592899369418,80.839,0.028,0.04093362680094475,0.05851223527470657,0.0003741640660822043
181,2021-04-29 01:10:00.000,2.422844712889425,-2.360542702974208,-0.5337090734550466,0.0005053912736328021,82.747,0.012,0.04952428480796627,0.08862702281029235,0.0004410612441707578
182,2021-04-29 01:20:00.000,1.9297010061240465,-1.9004623468934787,-0.27103940755952804,0.0006406008276073426,78.187,0.021,0.1010361293630038,0.12097733296227212,0.0008371407292130602
183,2021-04-29 01:30:00.000,2.094024270237651,-2.0818611614704237,-0.12871235706141587,0.0013559142012252643,73.284,0.038,0.07404741605847863,0.08660710210914371,0.0005249451756418007
184,2021-04-29 01:40:00.000,2.335002478916595,-2.306759941510055,0.32252287202799285,0.003100643012909498,62.437,0.075,0.11050639378231798,0.07104133861447025,0.00047281880336441786
185,2021-04-29 01:50:00.000,2.278248718478109,-2.1760272544957355,0.5964709485426777,0.005305931028716112,54.272,0.138,0.10250157277411194,0.15779128864948874,0.0007199218122917506
186,2021-04-29 02:00:00.000,2.5636996085192356,-2.3618571398119435,0.9691002040557519,0.004229427235244169,47.728,0.095,0.11136983588781203,0.10973780988495349,0.0006088473714824796
187,2021-04-29 02:10:00.000,2.5379995382113316,-2.47003915603622,0.569548989786555,0.0038554545509118885,57.12,0.087,0.06768543251831306,0.042518007795510036,0.000561614795275327
188,2021-04-29 02:20:00.000,2.675105156930561,-2.6485874510400667,0.3537026899735746,0.002654790269308171,62.335,0.057,0.04992799830262607,0.08314925504060747,0.00040838359937958363
189,2021-04-29 02:30:00.000,2.1792038199693904,-2.170861427360154,-0.005202691332645436,0.0014940429820945829,70.129,0.039,0.08658033698785852,0.07541631182160403,0.0005423077597696761
190,2021-04-29 02:40:00.000,2.139006770493221,-2.0946956635237393,-0.23528674702078983,0.0016013161946197537,78.444,0.048,0.21415481638921757,0.2631851551986072,0.0010996738027413294
191,2021-04-29 02:50:00.000,1.7139916413470067,-1.476677169232136,-0.7511234910082163,0.0016896846348758105,96.836,0.056,0.2713613186218488,0.19420147290521472,0.002352241242494002
192,2021-04-29 03:00:00.000,1.7539792717509899,-1.6940877913089987,-0.30875677888595776,-0.0005342511447112569,80.692,-0.02,0.192562907227209,0.30761924092872706,0.001573691407345913
193,2021-04-29 03:10:00.000,2.5838870757025756,-2.5307340247523644,0.44693674244504994,0.003079291825608027,59.969,0.069,0.10209333014522795,0.1074723649601859,0.0009440142295502796
194,2021-04-29 03:20:00.000,2.818312845141021,-2.7854158433067613,0.28510540601473144,0.002333607099267164,64.136,0.05,0.11820913990944869,0.13004738289827855,0.0010383453753827672
195,2021-04-29 03:30:00.000,2.7361938856727237,-2.6649344212096477,0.5290813445424231,0.0027035350208354314,58.617,0.058,0.10989676754699082,0.13299349868967067,0.0010705367501533333
196,2021-04-29 03:40:00.000,3.1919442351798923,-3.1215999377105645,0.5742455956984246,0.0036806640888842525,59.214,0.067,0.08544221490847125,0.14423014643963064,0.0007583230937050414
197,2021-04-29 03:50:00.000,3.1997459646118136,-3.1737059768065907,0.1958362076520873,0.0022487818119479013,66.421,0.041,0.11197992055385152,0.11905694512217113,0.0008469738043326754
198,2021-04-29 04:00:00.000,2.8905682471427543,-2.833399547950884,0.3409200166103852,0.0024923005321911456,63.226,0.051,0.17073019236634182,0.16379317383211725,0.0012022919034765749
199,2021-04-29 04:10:00.000,3.217036903314243,-3.151844855567677,0.5102757893084372,0.003541582876570184,60.66,0.066,0.11860852479010482,0.14252626309489572,0.0009895468906436892
200,2021-04-29 04:20:00.000,3.334885362065837,-3.305962705343711,-0.0326781952843741,0.0028493281533139288,70.478,0.053,0.13590582274605842,0.19202743345798273,0.0010953655128157146
201,2021-04-29 04:30:00.000,3.6801755142227788,-3.6235350561498576,0.30744350257236663,0.0035883245733975095,65.618,0.061,0.18370133943185418,0.19592704448497078,0.0013292993384009734
202,2021-04-29 04:40:00.000,4.452246946658705,-4.312429738721301,0.9009679163204158,0.00694812754382725,58.248,0.095,0.13868432241905704,0.16827765624956273,0.0009903486503495585
203,2021-04-29 04:50:00.000,4.105174022106821,-3.995015638840603,0.7583468208310901,0.006208159086375377,59.427,0.089,0.14326563390250446,0.14123356312008448,0.0012120760431339305
204,2021-04-29 05:00:00.000,4.65238619487179,-4.456973277970965,1.2423354193997136,0.007561179627986515,54.361,0.095,0.11868104125454008,0.14410304354647532,0.0010058172238786014
205,2021-04-29 05:10:00.000,4.87062841549675,-4.613842822822962,1.4726178644342443,0.008930022097225505,52.264,0.107,0.1163024267572804,0.12397358749525557,0.0010259329104900976
206,2021-04-29 05:20:00.000,5.953740369857369,-5.708118068798828,1.6419635318504349,0.012506185696899388,54.012,0.121,0.08213450438524111,0.07650067431117161,0.000795148303273331
207,2021-04-29 05:30:00.000,5.902882313162574,-5.623852862539872,1.6920442289822812,0.01288866584643023,53.403,0.131,0.1310408978115184,0.13528122599218775,0.0009960706720836922
208,2021-04-29 05:40:00.000,5.401653606199945,-5.178094280139697,1.4562902780704656,0.01006116661635203,54.306,0.108,0.09865767776605727,0.10097589755504065,0.0009370712504873348
209,2021-04-29 05:50:00.000,5.233226330427933,-5.069739644077743,1.1571351630465896,0.007954561870681054,57.073,0.09,0.11367772197351186,0.12938401586277817,0.0011095543754252619
210,2021-04-29 06:00:00.000,5.251214148014132,-5.160145135683892,0.7308714124157554,0.005532038751194562,61.743,0.062,0.11845369448667525,0.15751960380618807,0.0009765559192726616
211,2021-04-29 06:10:00.000,5.336200158336998,-5.2153220028447205,0.664383858805951,0.005387430956119091,62.295,0.065,0.15438263033251493,0.23512148158291085,0.0012602613404650487
212,2021-04-29 06:20:00.000,5.270651307230791,-5.144444355659943,0.6422234574624668,0.006435837961213106,63.884,0.073,0.22433422490772947,0.19788383758260028,0.0013278454733628678
213,2021-04-29 06:30:00.000,5.2325810944881965,-5.08790339464179,0.06299440624654794,0.004604792643557345,70.353,0.057,0.26944950308840465,0.25445310424047723,0.0016397569110360836
214,2021-04-29 06:40:00.000,3.7224797146622985,-3.5561386918004,0.08907314514721588,0.005906183820972509,70.277,0.105,0.3357179072469405,0.2684924673867949,0.002004801408840541
215,2021-04-29 06:50:00.000,4.623350512070589,-4.395046863174469,1.0524958023658884,0.005508658786185216,56.751,0.07,0.21772344177696742,0.20563793556098,0.0015840965782412811
216,2021-04-29 07:00:00.000,5.245695694844603,-4.928282147422454,1.423305609303525,0.009526476818418521,55.078,0.108,0.23682873532054188,0.1770272380031387,0.0015015375766026747
217,2021-04-29 07:10:00.000,5.296516549018611,-4.917152303973268,1.7352033814446548,0.009264241360604919,51.458,0.104,0.2135708307011488,0.15126459619369145,0.001236672389054264
218,2021-04-29 07:20:00.000,6.830848522386152,-6.303040972320743,2.4923603985398084,0.01168020182230268,48.786,0.097,0.151771952009002,0.11049161484152768,0.0011459384663312644
219,2021-04-29 07:30:00.000,6.973017107454257,-6.330730196136441,2.7981065471417192,0.012051944525846155,46.622,0.098,0.1572565619719935,0.09974551998458817,0.0010906625289631806
220,2021-04-29 07:40:00.000,6.788089234068956,-6.291758855768526,2.3878758616997913,0.012626030059923975,49.374,0.109,0.13826356610948592,0.12412263016907461,0.0010173688415122807
221,2021-04-29 07:50:00.000,6.445025659163731,-6.129438547344416,1.5381688295935168,0.010088670822866677,56.334,0.096,0.21213613905226178,0.19044772411363867,0.001420925138957337
222,2021-04-29 08:00:00.000,7.203057922220165,-6.925980639697801,1.5244350567895013,0.009418346609450763,58.035,0.079,0.194400398512449,0.19229926660241872,0.0012046337022677098
223,2021-04-29 08:10:00.000,7.3942322282086375,-7.131783438820639,1.2762713093410867,0.009044673309638504,60.484,0.079,0.21438302327361836,0.18984634294996924,0.0013987308003565666
224,2021-04-29 08:20:00.000,8.195089161739817,-7.8721224071769145,1.9449995794297679,0.011734349363813783,56.58,0.085,0.16806879821835996,0.13685922202230477,0.0012162578946291083
225,2021-04-29 08:30:00.000,8.229843185892383,-7.856365583782269,2.0375684148762674,0.010930298736121707,55.323,0.079,0.1588236462016109,0.16351986386450634,0.0011188755468442481
226,2021-04-29 08:40:00.000,8.06984763866347,-7.755603180246426,1.8086856818109924,0.011459643257440831,57.42,0.085,0.18363325580250314,0.1556140458483182,0.0012557957594493947
227,2021-04-29 08:50:00.000,6.813274337666979,-6.473924996100051,1.697915796138003,0.009935135708132065,56.253,0.084,0.21610600785852557,0.14873237291225275,0.0013627419327570318
228,2021-04-29 09:00:00.000,8.387311057165748,-7.7531765366785805,3.0832423646652525,0.012824188032158764,48.511,0.087,0.13070090768329293,0.10589466832251035,0.0009206505980078883
229,2021-04-29 09:10:00.000,8.330987769157108,-7.777858945456204,2.8274996587885526,0.012122872221064394,50.213,0.083,0.12982209262965017,0.10314767642231386,0.0010319784458030575
230,2021-04-29 09:20:00.000,6.8826623650268886,-6.455691537289408,2.206806203123365,0.010775995996587701,51.443,0.089,0.1502886231827079,0.10657962177923974,0.0010653422229262885
231,2021-04-29 09:30:00.000,7.665343734662296,-6.903231127749923,3.2544604121937075,0.014214331715074776,44.782,0.106,0.09920907533357254,0.09470488951583891,0.0009323466082519986
232,2021-04-29 09:40:00.000,7.017501145435639,-6.271639710931289,2.919915323342618,0.012411862730161772,45.333,0.101,0.17762759612034248,0.1316019351915423,0.0012213292980197035
233,2021-04-29 09:50:00.000,7.166880257153216,-6.566895134317876,2.7319468284012527,0.012000343631856435,47.724,0.093,0.15378445439468066,0.11599352674215083,0.0011716221858356546
234,2021-04-29 10:00:00.000,7.616203603901562,-7.062391785444516,2.618505041472974,0.014321387541359816,50.167,0.108,0.1729370189482015,0.11479485856171094,0.001153054586020992
235,2021-04-29 10:10:00.000,8.756429146892557,-7.975445752715136,3.4163286036516896,0.014227606759482602,47.065,0.091,0.1553630634110902,0.1263242784032673,0.0011797911712475332
236,2021-04-29 10:20:00.000,9.789022160330237,-8.678292055477309,4.394872509046256,0.016158489341287958,43.257,0.095,0.1197023258369162,0.10440850442202687,0.0008559844774433744
237,2021-04-29 10:30:00.000,9.343534683378069,-8.462431475170876,3.7948999330529003,0.014861730353747613,46.016,0.092,0.13221482033073134,0.10748908147177526,0.0010055934069191624
238,2021-04-29 10:40:00.000,10.291612225014532,-9.335795082605554,4.152286419992429,0.01635712729686621,46.099,0.092,0.11998763809379631,0.10498346020618007,0.0009798803742713696
239,2021-04-29 10:50:00.000,9.90773010351395,-8.976085428088314,4.013124242469107,0.014003491309446644,45.94,0.081,0.12261805397926992,0.11653991534698867,0.0009627790218115125
240,2021-04-29 11:00:00.000,9.11309435296396,-8.312831789141335,3.5100091417703463,0.01725210685114743,47.582,0.112,0.1731092475858206,0.12355669945282942,0.0012650006872510235
241,2021-04-29 11:10:00.000,9.308673994309334,-8.576183650932597,3.305252409344091,0.014520850315377285,49.243,0.089,0.1724834176815417,0.12800296521122656,0.0012458188303675487
242,2021-04-29 11:20:00.000,10.243482459537264,-9.431673724309917,3.806861992103553,0.0142845324721488,48.166,0.079,0.12970152622806747,0.1092845879954212,0.0009725887974523012
243,2021-04-29 11:30:00.000,9.70820097583925,-8.97768876134212,3.5030496236077484,0.014981299522478073,48.791,0.091,0.12997920698678717,0.12043537680780671,0.0011350858920841677
244,2021-04-29 11:40:00.000,9.828903911143055,-9.094473149874844,3.437377119840167,0.01312859631943004,49.926,0.08,0.17853769156867877,0.12921138783212066,0.0010579539470372732
245,2021-04-29 11:50:00.000,9.665881461089445,-8.904504305838701,3.520462041383067,0.014260630013765683,48.684,0.088,0.16105691654872575,0.1468502396727351,0.001032301547871039
246,2021-04-29 12:00:00.000,10.418585396014766,-9.484374084994059,4.042859444394408,0.016104829203350476,47.335,0.09,0.16697622353372005,0.13177240991038874,0.0011629830858190051
247,2021-04-29 12:10:00.000,10.790773837067587,-10.036923255311022,3.7406629809008725,0.014611442217856407,49.682,0.077,0.12887873809669295,0.11587519198133091,0.0010812463661289762
248,2021-04-29 12:20:00.000,9.610739107784882,-8.947581787419129,2.9995423986627308,0.012749476223582405,52.56,0.08,0.2285283138672964,0.15909243370020634,0.0014396029682871914
249,2021-04-29 12:30:00.000,9.8978029945462,-9.325914632969136,2.880502591996804,0.014585338459151677,53.712,0.089,0.21857906709310818,0.1820624644619478,0.001254571736888799
250,2021-04-29 12:40:00.000,10.869972026009275,-9.992604385785802,3.992336874923009,0.01749100215828347,48.504,0.095,0.16559507802668502,0.1394506266673449,0.0012276307257737724
251,2021-04-29 12:50:00.000,9.883962524795058,-9.304344181811123,2.6785783021038285,0.012062788548119869,54.978,0.074,0.23981888827746056,0.17315653586898375,0.0015165173770394003
252,2021-04-29 13:00:00.000,11.05646293730039,-10.343384483448766,3.1908472578820257,0.01327447014206075,54.454,0.073,0.23887406158937136,0.17763684032631208,0.0013931628418029085
253,2021-04-29 13:10:00.000,12.074515139761886,-11.281577444264771,3.8723405158152486,0.01542614330477983,51.528,0.073,0.1691156649576612,0.12364139009288352,0.0012004481216499109
254,2021-04-29 13:20:00.000,11.95910512776765,-11.176778621046706,3.9263756569052397,0.018361213026920467,50.801,0.09,0.15168593027242913,0.1417681062323804,0.00117056284817215
255,2021-04-29 13:30:00.000,12.012917384059877,-11.235987762813474,3.8209185317059773,0.015296977851856786,51.464,0.073,0.16689324841664718,0.15191885576639258,0.0013006766282176636
256,2021-04-29 13:40:00.000,10.870711194099803,-10.171242780687047,3.3624167853102547,0.014459676161464626,52.004,0.081,0.1959141311603822,0.18390230200065733,0.0012882544669464457
257,2021-04-29 13:50:00.000,11.164093666749277,-10.464828499681657,3.5119200151105057,0.013478764867296877,51.665,0.073,0.162876891549405,0.15546716256968907,0.001257772922511518
258,2021-04-29 14:00:00.000,11.375291619662784,-10.684172812767345,3.094812701325458,0.016777550283726222,55.157,0.091,0.24890240253360207,0.19281681524754454,0.001418754952743228
259,2021-04-29 14:10:00.000,11.690051907593,-11.197916999286532,2.5813162362359012,0.014386531239807591,57.344,0.077,0.19862303008768353,0.20136369753812491,0.0012977465677440775
260,2021-04-29 14:20:00.000,11.848411686907282,-11.300750156082689,2.81750630464514,0.015405887421903281,55.935,0.08,0.17859561845155164,0.2012029881399133,0.0013606918007833307
261,2021-04-29 14:30:00.000,10.878637486339215,-10.31068119895884,2.570801653818044,0.014512497634517844,57.118,0.087,0.24038470073974075,0.21640897872434198,0.0014763091149093994
262,2021-04-29 14:40:00.000,10.397176581148042,-9.622419618451586,3.201813152762106,0.015676356882496488,52.91,0.095,0.2593359968507256,0.1831704153516157,0.001576398524818039
263,2021-04-29 14:50:00.000,11.302695254809043,-10.549420826664674,3.4631816728381875,0.016525438165751794,52.892,0.087,0.22424714337802892,0.17273853684544807,0.0013835969952907584
264,2021-04-29 15:00:00.000,10.43407604251448,-9.921979425018709,2.550618613044894,0.011644565042377573,56.045,0.068,0.19950502586485416,0.17943208530512003,0.0015787909627852776
265,2021-04-29 15:10:00.000,11.413613842561512,-10.650438110810054,3.26683965279831,0.016350503432443875,54.215,0.085,0.2531368922103518,0.18508047629688265,0.0015625354817835177
266,2021-04-29 15:20:00.000,10.587306525241466,-10.060151977165757,2.4467395413609414,0.01138002323183691,56.555,0.064,0.20759842758511393,0.17115425879496557,0.0014930767965714064
267,2021-04-29 15:30:00.000,10.55290512414401,-9.97708078478386,2.7175816281409966,0.011909373625613742,55.763,0.068,0.22803312083443825,0.17644460093702033,0.0014802252290606512
268,2021-04-29 15:40:01.000,11.277486360137196,-10.640949456356902,3.2549652519804178,0.011917440159858312,53.629,0.061,0.1936676762424023,0.15771779260399071,0.0013151023253908953
269,2021-04-29 15:50:00.000,10.679246353645778,-10.050786379193362,3.092845472335881,0.011655786614187497,53.705,0.069,0.21132716081844963,0.16998803927351427,0.0014052146301979237
270,2021-04-29 16:00:00.000,10.62791123566925,-9.991778125257502,3.0946583812794812,0.013647927762391807,53.672,0.076,0.21645818531181174,0.17942365056476794,0.0012802503651389429
271,2021-04-29 16:10:00.000,10.54915855790402,-9.94953975943433,3.0939723617945667,0.013289826092353962,53.217,0.073,0.18180591201632124,0.14623559126267402,0.0012989210221361197
272,2021-04-29 16:20:00.000,9.55723821343852,-8.952548685018131,3.1024533154836345,0.01553028696153671,51.256,0.093,0.17011330213494272,0.1408809472046408,0.0011874828899770232
273,2021-04-29 16:30:00.000,7.70252446327843,-7.205246669399971,2.5239109105183077,0.013354614628157886,50.923,0.101,0.1495667981196015,0.13077222503263974,0.001187919080577047
274,2021-04-29 16:40:00.000,7.38297135825413,-6.9170599364621586,1.8290919532525736,0.013821244526465739,56.436,0.11,0.2724573152307446,0.17935949583227184,0.001559813704285286
275,2021-04-29 16:50:00.000,5.7330322819082635,-5.356377062285818,0.9496232416674214,0.009801118008089022,62.924,0.1,0.3711170787291009,0.21658651797406447,0.0018201115848581865
276,2021-04-29 17:00:00.000,6.209080473900282,-5.847768581742286,1.3751402017446681,0.011126356137854716,58.484,0.107,0.2843981424443997,0.16844552293224557,0.00173840421606084
277,2021-04-29 17:10:00.000,7.536514858165065,-6.987807870825058,2.3995773815687684,0.015199519414922731,52.153,0.116,0.21164022640156424,0.1225219727016512,0.0012390934102426705
278,2021-04-29 17:20:00.000,7.630700190403259,-7.072618252153889,2.5565991700908666,0.015532783006897593,51.029,0.118,0.20068784744494328,0.13526794647740895,0.0011989007535258842
279,2021-04-29 17:30:00.000,7.598265871731971,-7.125844705333407,2.320004810661097,0.01383009916969716,52.71,0.104,0.1885050917769007,0.13939979590796123,0.0012630249286814878
280,2021-04-29 17:40:00.000,5.8122287822394965,-5.521096251416264,0.7167064346149242,0.007587735656039221,65.146,0.074,0.34321283128733465,0.21806231066194867,0.0017245914919997616
281,2021-04-29 17:50:00.000,5.287593068919497,-4.998033845535914,0.261272383447473,0.007406453051471874,69.296,0.089,0.3714195251618749,0.22633126055272332,0.002015707083574218
282,2021-04-29 18:00:00.000,7.332337145751759,-6.916885060308605,2.3228485736148823,0.011256645801627807,51.655,0.085,0.12228914818792486,0.09237120536054998,0.0009976193443273769
283,2021-04-29 18:10:00.000,7.906777236324576,-7.407237856654862,2.6779849648674743,0.012598710798909951,50.163,0.091,0.09906818055308725,0.09418313747218932,0.0008873421581908027
284,2021-04-29 18:20:00.000,7.255940156502879,-6.852797986017447,2.3248844918672074,0.010916090480625392,51.307,0.086,0.09138957727185533,0.09022130988271239,0.0007169444335948537
285,2021-04-29 18:30:00.000,6.3623153558885095,-5.960173449443935,2.157558387524338,0.010543511773065523,50.155,0.095,0.10106759702326534,0.09662631575841486,0.0007414045605767218
286,2021-04-29 18:40:00.000,5.397245718246871,-5.159566515640311,1.278974454350651,0.007219866011457998,56.158,0.077,0.16946762011884942,0.14201719527830003,0.001054799006726669
287,2021-04-29 18:50:00.000,4.58791850228073,-4.4635853033468,0.5175451327133561,0.004514653221511486,63.11,0.06,0.19389219129003607,0.18241526850610698,0.0013827851985367616
