,采集时段,总风速,纵桥向风速,横桥向风速,竖向风速,Ix,Iy,Iz,温度平均值,湿度平均值,纵向变位平均值,纵向变位标准差,横向变位平均值,横向变位标准差,竖向变位平均值,竖向变位标准差,横向加速度平均值,横向加速度标准差,竖向加速度平均值,竖向加速度标准差
27,2021-04-27 23:30:00.000,1.0532959103424375,-0.9652237690622542,0.1502213875319042,0.0028243440304726,0.4486341875236234,0.1887753740868367,0.0023162856005265,21.85191919191919,49.13547138047138,-1.0512053407187962,3.42215396915351,-6.091645862945796,2.11009897879576,-13.88544493790616,5.346934554138666,3.984077831993496e-07,0.0007518174714764,-5.72492403784538e-06,0.0041147028136212
28,2021-04-27 23:40:00.000,1.0722545494783693,-1.0296343962203611,0.18240946445117,0.0008248104794803,0.2414591607397941,0.1550114293643429,0.0017383941070158,21.753615221987317,49.32334038054969,-2.2534803536186554,2.721238110659212,-4.02544874043856,2.240403408940471,-13.835975126156926,5.296258985381005,7.270267922039196e-07,0.0003522961820762,3.166360692415501e-06,0.0018651925311473
29,2021-04-27 23:50:00.000,0.5844763426569372,-0.540147306245713,0.0907453800189522,0.0007265061509194,0.3909201571356842,0.3180624758080558,0.0029068615188653,21.66374581939799,49.50433110367893,3.017463969383296,2.7366286147626213,-7.994402073828461,2.349349866148144,-13.7760913037814,5.395670703587591,8.585173642225983e-07,0.0002912983825892,-1.4951748221630717e-06,0.0014857952398206
30,2021-04-28 00:00:00.000,0.7975995916336032,-0.7586024779545018,-0.1584769616434936,1.446263513063887e-05,0.2413100614675295,0.3305941131892483,0.0020774592229182,21.572916666666668,49.82761666666666,4.949907712718823,3.0152999426793152,-12.02510739420253,1.6468974259431075,-14.655471560959462,6.215557786343184,2.756019496058771e-06,0.000829954054761,8.79530134058295e-06,0.0059841913239123
31,2021-04-28 00:10:00.000,1.1043920547064787,-0.8709502886691807,-0.6365672456309606,-0.0006278025137988,0.2250350326937875,0.1809644297019692,0.0020080299721004,21.492390572390573,50.22609427609427,6.577091341093166,1.8480091104566396,-7.134819355356469,1.9154873719369705,-14.691427095885684,5.321335378804151,5.963593835026905e-07,0.0003519729056721,9.18305814382354e-07,0.001819878653084
32,2021-04-28 00:20:00.000,0.9928493918313244,-0.7010834110229723,-0.6472979233797582,-0.0008288388629762,0.2700974429340296,0.3325840206425399,0.0030222671634752,21.40065,50.382333333333335,-0.5767930701276108,2.6697851493082227,-3.226602613470497,2.185309191207603,-14.90488908365806,5.3796958982742495,-9.379874614823876e-07,0.0003251125816362,4.592311159039944e-07,0.0015356121768997
33,2021-04-28 00:30:00.000,0.9451275262633788,-0.6752354982352637,-0.6283414611986552,-0.0002090666932586,0.248287739732134,0.3292195304511434,0.0029296283632803,21.2962,50.6348,3.462307130289129,2.1436378941330223,0.2214283891786624,2.496083609458688,-15.265128968254023,5.196844288511796,-7.312609046875797e-07,0.0002487806944382,1.4902437832001078e-06,0.0012012079682399
34,2021-04-28 00:40:00.000,0.731522204998923,-0.4432861215278518,-0.5435378956107945,-0.0002818501058634,0.3242051276090759,0.3190605033574682,0.0042278700876339,21.206616666666665,50.76038333333333,4.734306224744574,2.1512240940115515,5.072609398157699,2.8207462919590816,-16.403219981107995,6.29721729776575,-2.359749660604349e-07,0.0008097591772956,-3.0757807017793817e-06,0.0049481258652969
35,2021-04-28 00:50:00.000,0.7918514690445977,-0.5038241613686577,-0.5777414459429804,-0.0005254395252816,0.2297397620375129,0.4561569569117191,0.0028881988274932,21.1176,51.01331666666666,4.855962192483699,2.57954532999332,0.4333283926467763,2.635121189939257,-16.502405563759478,5.0813453293441935,6.881598173704838e-07,0.0011097410781572,2.645883750643192e-06,0.0043564860324009
36,2021-04-28 01:00:00.000,1.1148722333266252,-1.0020304282690031,-0.4043489892898786,-3.437008149402039e-05,0.2444991255838929,0.2462227055047192,0.00180281797563,21.01505,51.50075,5.336388466034308,3.167510307097714,-3.490158338426372,3.30341084654638,-16.943364568698062,6.00702515333844,-3.42289779646816e-08,0.0010215501615202,6.157461388901832e-06,0.0068139132535066
37,2021-04-28 01:10:00.000,1.054469651765446,-1.0333544387024711,-0.0557541178083098,0.0009236260704986,0.1856805347520738,0.3116926447034788,0.0015015688568835,20.93742474916388,51.61966555183947,9.59536753716228,1.5164365871505454,-5.952573453422716,1.726075537931099,-16.634275777022278,5.189347440480239,3.047632761000005e-08,0.0006025902466556,-1.2618150763166832e-06,0.0049408220757415
38,2021-04-28 01:20:00.000,0.9711953057450088,-0.7255742792880323,0.6185610314807002,0.0017589430617311,0.1846646835350286,0.1775292226947838,0.0014794029636482,20.851783333333334,51.72923333333333,9.954400640502248,1.951356302212664,-8.376228062683225,2.7171367484710567,-16.868475007542223,4.025198579944273,2.418768144908032e-07,0.0003800773884007,2.0019868187088843e-06,0.0025306471543431
39,2021-04-28 01:30:00.000,1.558062363971082,-1.3663554887170786,0.7307667003846171,0.0031546898729133,0.1226274565849512,0.1624315126394748,0.0008805778093281,20.76740802675585,51.996672240802674,11.524338424693232,3.94611513313894,-6.343775549892762,2.187239339644317,-16.922326961265128,4.467562121673227,-5.734182731971769e-08,0.0002528461347109,-3.00188441946954e-06,0.0014599582565075
40,2021-04-28 01:40:00.000,1.3641853816069536,-1.2556473436527051,0.4356057204520008,0.0020549236771506,0.3112717397320014,0.1227569817145331,0.0016043988456916,20.675266666666666,52.40925,12.22378005453756,4.064250915315244,-4.680246199642692,2.09649195932624,-17.241281284976118,5.280140918811608,-1.9177207894813138e-07,0.0007583531818092,1.231044099415783e-06,0.0059369562727192
41,2021-04-28 01:50:00.000,1.3733947874978865,-1.2468624750768256,-0.4948635783109951,0.0001077533362997,0.2464540871324385,0.2754196579165293,0.0025955130618612,20.565183333333334,52.7111,15.841291872053334,2.956944938275112,-3.766481234338928,2.174731151660751,-17.69669006732416,5.260264965047623,-1.3927133505659416e-07,0.0011426877841822,-8.473965881368267e-07,0.0061148930096891
42,2021-04-28 02:00:00.000,1.1824314970855585,-0.8817645795854979,-0.6984717310540214,0.002387308866486,0.3318035871475323,0.2617900196878638,0.0033005414193984,20.48538333333333,52.60216666666667,12.94211627687484,2.8389881183505525,0.4537293190215178,2.784584051433251,-17.43886408730176,5.154370048776357,7.107359082689683e-08,0.0004342040942199,-1.319312805117229e-06,0.0030410765672511
43,2021-04-28 02:10:00.000,1.5392025346684466,-1.42703472597935,0.550208780948035,0.0027623529921188,0.152464054174746,0.2283511010754974,0.0010442127637251,20.38155,52.874300000000005,14.092291801902322,2.49220982901669,0.1994789421750538,2.5161804146254774,-17.572084680477452,5.029360486645091,-7.156999849375725e-07,0.0004751511660707,4.243632348941967e-07,0.0028311784306536
44,2021-04-28 02:20:00.000,1.5572008900505356,-1.5207494927564358,0.3108861234413498,0.0018893118556727,0.112741347361724,0.093333980255998,0.0009502480938504,20.279633333333333,53.20613333333333,11.886002142598802,2.5560626638364043,0.4576803815090595,2.3788930690995507,-17.45386904761908,5.191483332503747,-2.1951090647134404e-09,0.0001462800535294,6.682660881866882e-07,0.0002597942916127
45,2021-04-28 02:30:00.000,1.2047986953217966,-1.191837966273299,-0.104697780872502,0.0007320234422295,0.1118212416463106,0.1060157507346479,0.0009443129189874,20.1796,53.51101666666667,19.965253509676145,3.325797437903728,-2.339236051811852,1.7196511564127064,-18.054268100504373,5.388716276271185,-1.1240980559828803e-06,0.0005853546118031,9.305527205495292e-07,0.0033587190125066
46,2021-04-28 02:40:00.000,1.5650740982074225,-1.4002669361196285,0.6707016273932082,0.002369670684194,0.1701144015005408,0.0415936963634602,0.0005542494021398,20.084516666666666,53.73145,20.18859257849694,2.316760248668128,0.6216360277912614,2.623334803561725,-17.89702053516871,4.847368350889422,-1.1174405896983747e-07,0.0001845641482799,4.487597185971951e-06,0.0004155609166925
47,2021-04-28 02:50:00.000,1.7715780651012891,-1.557246715454521,0.8429681361131,0.0031981138084019,0.0366713127344029,0.0260324758438217,0.0002701160580009,19.977183333333333,54.00026666666667,16.5559184882541,4.275646282358879,-0.2985659166160878,2.04761803103805,-18.22916915761977,4.60439476034341,-4.451940320762429e-07,0.0004168611786936,9.836484867525902e-06,0.0022800832596913
48,2021-04-28 03:00:00.000,2.1298725648355386,-1.5949167798233836,1.3930358727675858,0.0042088538517614,0.2042797377774621,0.1229043168398931,0.0005748086015745,19.905466666666666,54.20615,9.083716281570736,2.684587305953048,-2.7823290937514216,1.7504085703831629,-17.79342600334477,4.509714834638217,6.054632017953945e-07,0.0001397218889303,2.3180940749135026e-07,0.000229427147299
49,2021-04-28 03:10:00.000,3.866002200315505,-3.319149500589416,1.9675259980412223,0.0071592857507492,0.0521415560056133,0.0958908019930836,0.000304611435129,19.83131623931624,54.610017094017095,4.7582218436203565,3.0011270679501565,-5.508955807225993,1.8414108602746937,-18.567585397148296,4.80609931270951,-5.157465384036195e-06,0.0004920287095851,4.180711270106551e-06,0.0025538302613249
50,2021-04-28 03:20:00.000,2.957197905494748,-2.612019410621783,1.3820265347133525,0.0048956783581302,0.0981906977153339,0.0678033296831564,0.0004223903793398,19.71913333333333,54.98345,8.903294381781024,2.87770577769042,-4.700526310505009,2.033901044541145,-18.826760912698308,4.540358352817508,-1.434479939403821e-07,0.0001403503118564,-7.060117476960045e-07,0.000378104435993
51,2021-04-28 03:30:00.000,2.046494596373212,-1.91621088363497,0.7017260846102433,0.0022151207424344,0.0896573615162725,0.0683450724481517,0.0006182183739767,19.618566666666663,55.06358333333333,9.772208461721522,4.508387621866135,-6.713599894584598,2.569755452135186,-19.281117785504005,4.5575803501318655,9.020744485294536e-07,0.0003291536225926,8.495551918784667e-06,0.0016347668781534
52,2021-04-28 03:40:00.000,1.1941006631070124,-1.124973120984217,0.1674785110593404,0.0012319263545883,0.4582585805655437,0.2871108369929315,0.0018470701882907,19.502909698996657,55.307424749163886,7.238865848062042,2.851008060689047,-8.2915011922482,3.172311589612184,-19.91948831458886,4.835508307928887,3.5264884783838096e-06,0.0007557089529923,-1.106334260138109e-05,0.004173478356804
53,2021-04-28 03:50:00.000,1.033800692936427,-0.8476042947495652,-0.5254735202150743,-0.0004845778134432,0.2806761858331753,0.2472932150908891,0.0028063808648614,19.39525,55.63686666666667,12.61492524585392,2.0289436263839957,-2.603835333005089,2.1093923158397687,-20.60745287698411,5.788521977831951,-3.959651443843026e-06,0.0011795862025249,2.3951308376753923e-05,0.0074799542099603
54,2021-04-28 04:00:00.000,0.805096754512079,-0.6127992082815731,-0.4892303237353553,-0.0002785443214385,0.2575243554804014,0.3024001787552843,0.0029633322686621,19.303266666666666,55.8569,17.213952295977265,6.57810557401842,-1.428775486370854,4.757370403963972,-20.108100996862344,4.159279961949498,-8.784656790745156e-07,0.0003884521901523,-7.126283740173163e-06,0.0019724619444646
55,2021-04-28 04:10:00.000,1.3889236348369045,-0.964766641264246,-0.6802189608131397,0.0067869936510736,0.643062584940984,0.2535596714607054,0.0046947530098174,19.20775919732441,56.003913043478256,22.132684042362456,4.020147176291908,-0.149755233081943,2.4233437831058207,-21.231729081917404,6.393226071709811,-1.0139667762930191e-06,0.0010198023747511,2.317484313816173e-06,0.0067265370511506
56,2021-04-28 04:20:00.000,0.6386484498948296,-0.5480397051857536,-0.2214916146005124,-0.0003176753056528,0.4623737461686695,0.3871892719036114,0.0055562263668471,19.127716666666664,56.13346666666667,19.534101750055196,3.314743589655506,-6.016165572616921,1.6475733591869468,-20.38572436772794,4.160296393693765,6.470983049951097e-07,0.0005638063448745,-1.0006592460346707e-06,0.0044500568189221
57,2021-04-28 04:30:00.000,0.5992351234879877,-0.4155185497507126,0.3510789481481925,0.0004881641368441,0.6705419789973812,0.4093414203016765,0.0018908718953205,19.024556113902847,56.29604690117253,16.52571387520625,3.0721429455769327,-4.22339710304597,1.4004931520259734,-20.46722571396406,4.642696329867878,1.1186523390217245e-07,0.0005083404577533,3.0003625021099965e-07,0.0027953907260403
58,2021-04-28 04:40:00.000,0.811524600728265,-0.7610348985111981,0.2228546196777575,0.0013322247479761,0.2172820415260947,0.1659631161810707,0.0019938156119892,18.91423076923077,56.72570234113712,14.729153405292497,2.843437339396877,-2.963318524833627,2.1846909358917967,-21.248766785694396,4.7581367448562695,-8.283219763374426e-06,0.0012950433238542,-2.6296508458231302e-05,0.0073714711204584
59,2021-04-28 04:50:00.000,0.6198537006531122,-0.531635019891341,0.0364851391431074,0.0004076495850909,0.6309165555082584,0.3853841973661286,0.0045895314502964,18.8202,57.099916666666665,20.91165429507653,4.094012517289411,2.38247728469234,2.3239807113356177,-21.617681458034777,5.133952633326882,-3.220666619636429e-06,0.0010079488027396,-4.083791838361936e-05,0.0061136880809779
60,2021-04-28 05:00:00.000,1.4464725064855624,-1.305487002014054,0.6104750007342575,0.0024309709371918,0.1627165740144755,0.0817646024489853,0.0007191168047945,18.718366666666668,57.46405,27.151772091049526,3.620012063403877,8.065225983813331,2.0353347694755417,-21.003937164130527,3.6673387173146503,-4.13699787476648e-06,0.0007597725312004,1.160502023106673e-05,0.0046622584226283
61,2021-04-28 05:10:00.000,0.8028513308014081,-0.619077065761988,-0.2445470605625133,0.0006804088280719,0.6407749063887127,0.5021210100046981,0.0033828042793129,18.61008389261745,57.68340604026845,29.49437850804651,4.569773697924067,7.640299805057672,3.6190281471706505,-21.83436596075415,4.297237050507878,-2.10817315095914e-06,0.0009339309544282,3.61684463593242e-05,0.0050302055883541
62,2021-04-28 05:20:00.000,0.5925492677863561,-0.3822977409514728,-0.2422726636737262,0.0002039181531502,0.7234678812554379,0.7374086556427377,0.0048518356221097,18.536183333333334,57.9889,30.592199801680323,3.0017819762044584,6.697979513612642,5.268457365579759,-22.450134667905253,5.178153382349149,-9.510763524403769e-06,0.0012894391427483,2.7197271359052515e-05,0.0060811153765779
63,2021-04-28 05:30:00.000,0.558791648709599,-0.4049388185526941,-0.3197423459539384,0.0002105421999766,0.4874013282564701,0.5755879924061651,0.0053051618284074,18.466466666666665,58.16941666666667,23.99904864592775,2.6532552542415893,2.22227462703522,2.2211048680976067,-23.46987006096009,8.016262483031975,1.7803435093635668e-06,0.0007972764612016,-1.178443972958353e-05,0.005043671496055
64,2021-04-28 05:40:00.000,1.0516081711664444,-0.9086537558818076,-0.4872203375454816,-0.0006572523719937,0.2249630762766943,0.2779799298090021,0.0023188404412471,18.392541806020063,58.52096989966555,30.82359149575852,3.1096106998100126,2.941658435167811,1.9234842269138843,-23.54451701081389,4.853600102782631,-1.3905866479640067e-05,0.0014815210966682,4.125315341339968e-05,0.0076911763433011
65,2021-04-28 05:50:00.000,1.2174814964768288,-1.0317610160483786,-0.5701650854624618,0.0005104126370503,0.2822681947459958,0.2701847864373771,0.002922675565254,18.30561666666667,58.9657,29.84412953515809,4.834982283597227,3.219230986199012,2.6907799379608908,-23.66641894155092,4.903670120400123,2.476708278187654e-06,0.0013402130260403,1.2135034776110278e-05,0.0097550734067322
66,2021-04-28 06:00:00.000,1.3935079269131423,-1.1608651497790037,-0.710029374011638,-0.0001836922339962,0.2577038925762521,0.3122643651548478,0.0025343403672582,18.23025,59.21941666666667,27.187724059712643,1.794831908124528,1.530800550899767,1.750352078155346,-24.364913745130863,5.196742158162774,-4.468143628615291e-06,0.0013371007952358,-1.4921523752916588e-05,0.0097849332375774
67,2021-04-28 06:10:00.000,1.8220295580136885,-1.5080804423293492,-0.9255824650799664,-0.0007699366198606,0.2711575564926993,0.3043287664525119,0.0029746555767029,18.148745819397995,59.63225752508361,28.546512572421868,1.83323868951248,2.610947230355619,2.291685514857423,-24.921074284436205,5.681847680164061,1.7081145627211012e-05,0.0011756515783848,3.682963447466791e-05,0.0080379356882196
68,2021-04-28 06:20:00.000,2.385129262335308,-1.901753667144276,-1.390524011577926,-0.0005440265380298,0.1636050085167854,0.1486305749778004,0.001785741101197,18.06748333333333,59.74975,33.10582712882018,2.236186527867642,3.552450456823029,2.0267973773212624,-23.70351596975418,3.79818050600534,-4.427051920316845e-06,0.0007296017701872,3.916434692634932e-05,0.0042468848834326
69,2021-04-28 06:30:00.000,2.1413219253932385,-2.0450402654663904,-0.483250449706139,0.0008000702050161,0.1865019588335024,0.1645961331096654,0.0010063716866122,18.002842809364548,59.93214046822742,29.210368597110687,2.9537123930648312,1.1591913877474531,1.7235448601299206,-24.75172597857593,4.421529785390012,-6.691527321068198e-06,0.0010075562355621,1.7702412212085098e-05,0.0067757309494705
70,2021-04-28 06:40:00.000,1.686080916434936,-1.6019307954487754,-0.4671165462692322,0.0005640366894319,0.1463738635528497,0.141556156223973,0.0016293312911809,17.935059021922427,60.18826306913997,25.30212239257175,2.2144639833200217,2.1467466035427343,2.507818208456289,-25.319289559700152,4.911478455785665,2.872764552698027e-07,0.0012959602871793,7.89655963867319e-06,0.0080132884902542
71,2021-04-28 06:50:00.000,0.7546576222446465,-0.7081518101957546,-0.0551471996534673,0.0015776777043884,0.3407220615972056,0.4071625589288561,0.0050304048151377,17.87979933110368,60.359765886287626,22.37579758074096,1.8026619827515769,5.654676432241965,1.7798348314738783,-24.20319581418363,3.424636528059024,-1.980432294832533e-06,0.0005586220743234,4.512806523646755e-07,0.0028041076703083
