class,采集时段,总风速,纵桥向风速,横桥向风速,竖向风速,平均风向,平均风功角,Ix,Iy,Iz
86,2021-05-04 14:20:00.000,7.2568650941749135,3.864706045141405,-6.049239167964794,0.003374497420481983,192.587,0.033,0.21738192041937937,0.14440073364245926,0.0014179255504469194
87,2021-05-04 14:30:00.000,6.301866488378837,3.5415895530824106,-5.13746367692595,0.003001654604557868,194.624,0.033,0.2021327053054747,0.1354229870385626,0.0015329610973317785
88,2021-05-04 14:40:00.000,5.508885804240455,2.6545116454928643,-4.610629983559271,0.0013676017048321152,190.085,0.024,0.36384203679550575,0.24135721394021234,0.0023112259261036747
89,2021-05-04 14:50:00.000,5.131479358347406,1.7098402189367998,-4.6029175689855455,0.0005317726819983209,180.156,0.017,0.3402831858767525,0.28057338347333083,0.002750708247385439
90,2021-05-04 15:00:00.000,5.928003193529853,2.283236258442723,-5.329309705527363,0.002276946227707495,182.643,0.027,0.23360576834323551,0.1980838163544089,0.002033448675688894
91,2021-05-04 15:10:00.000,5.176929226418923,1.7475088693381313,-4.592131365064046,0.0016477279149573157,177.047,0.039,0.4247038232972661,0.2621112814477468,0.0027741843242213905
92,2021-05-04 15:20:00.000,5.735338357038557,2.798176858170348,-4.78504473045883,0.0018880706545879081,189.439,0.03,0.32936279484024306,0.23704245640709506,0.0024837381906036857
93,2021-05-04 15:30:00.000,6.642888645881135,3.343895031291997,-5.663873203617727,0.003151648363929536,190.581,0.032,0.15788428231904617,0.13165438107178912,0.0014519933041883
94,2021-05-04 15:40:00.000,4.766662305699392,2.6412936178288287,-3.845694979638959,0.002040290083207109,194.806,0.036,0.2527352027920932,0.19468376828581732,0.001997450569692061
95,2021-05-04 15:50:00.000,4.988442011242086,2.7172390116603484,-4.0766095825161095,0.0018165824462608464,193.516,0.028,0.24717960407268758,0.19172103900247706,0.0017522162077384135
96,2021-05-04 16:00:00.000,4.988750812167192,2.779523499563375,-4.031583396049806,0.002059381598509735,194.986,0.033,0.2388679330498408,0.17760133280699839,0.002069315515282705
97,2021-05-04 16:10:00.000,3.508063067540611,1.6252918489426884,-2.868931214766162,0.0007696292086371427,186.618,0.033,0.4562861085706455,0.3263684294576506,0.0030973551408209005
98,2021-05-04 16:20:00.000,4.9221021161556155,2.6920411111662683,-3.9277248477437805,0.00248899503614839,194.347,0.034,0.3227181271481246,0.25047722219985735,0.0020802970086544244
99,2021-05-04 16:30:00.000,4.481711677993723,2.1139037815767674,-3.842727041659885,0.0006561708138332268,188.531,0.013,0.292516911158062,0.19221435830639236,0.002092759033995868
100,2021-05-04 16:40:00.000,5.287229484218874,3.0611319722624573,-4.2106059034953365,0.0022934639011005283,196.567,0.034,0.24437506264461029,0.15473851795746102,0.0016993701556374918
101,2021-05-04 16:50:00.000,4.305040038147612,2.8253227512851895,-3.0802729608305,0.002393283848070384,203.733,0.041,0.2972829355142674,0.21783421369394293,0.002143052046313664
102,2021-05-04 17:00:00.000,5.15241987409924,3.3214158171339405,-3.7585724322311704,0.0016478103898324564,202.09,0.024,0.3354550842089348,0.23035617729866734,0.0019199562770597335
103,2021-05-04 17:10:00.000,6.08599309689701,3.5833056359657216,-4.786579430286271,0.0023584131121486395,196.508,0.029,0.20882675052642535,0.188566824457519,0.0018085710639442524
104,2021-05-04 17:20:00.000,5.52917210160009,3.7460346727225295,-3.95994104806678,0.0031317282197626936,203.297,0.036,0.251648504925848,0.18316334274667032,0.0018235926936365843
105,2021-05-04 17:30:00.000,4.506926136002084,3.3726187252751623,-2.8922955679005713,0.0026671346860109666,209.545,0.04,0.21570587622489235,0.17445099472120035,0.0016455208109286109
106,2021-05-04 17:40:00.000,4.184150206895945,3.198487699514777,-2.552031531805486,0.002321609932959069,212.135,0.04,0.2629155745626918,0.19456666177512758,0.0018959012152025786
107,2021-05-04 17:50:00.000,3.3470954610357935,2.773126148726228,-1.6708395373887024,0.0019704236874253374,219.09,0.041,0.26362858179339627,0.2656473254047939,0.0023748842106505893
108,2021-05-04 18:00:00.000,2.625861810262578,2.1004532306167443,-1.4209708903821807,0.001175171926369109,215.206,0.036,0.2839968810138665,0.3070930701154401,0.002835575232743383
109,2021-05-04 18:10:00.000,2.4078706038564954,1.9817084847347408,-1.2558572205543552,0.0015012386978299568,218.649,0.043,0.2749346311458199,0.20596299424805073,0.0025298621226850673
110,2021-05-04 18:20:00.000,2.187314718383048,1.8643701489983369,-0.9722347958251907,0.0015747421422906069,222.525,0.054,0.26046002466645124,0.27591837985218937,0.0031103357003231954
111,2021-05-04 18:30:00.000,1.385686588365811,0.8673934715724934,-0.7832600246963856,0.0005969736982147545,199.092,0.031,0.5173109848085526,0.6991014414304068,0.005391417556127791
112,2021-05-04 18:40:00.000,0.9961779706192809,-0.1363544005211911,-0.6716938912698507,0.0003008263765306957,137.577,0.027,0.9218832593743272,0.7985692226610049,0.0067612873466139384
113,2021-05-04 18:50:00.000,1.3214753667637344,-1.2211901721455374,0.1207390062280756,0.001858713167993614,64.985,0.071,0.446141315203892,0.3003837784926542,0.002726318665054581
114,2021-05-04 19:00:00.000,2.080574190730917,-1.970216640596806,0.24731985596188172,0.004700668842326365,63.796,0.135,0.32625832387191556,0.1840651905749438,0.001824981992165962
115,2021-05-04 19:10:00.000,2.3628594172017268,-2.2910059261663878,0.45366967300910954,0.004059699765683557,59.152,0.106,0.16880618959301508,0.18226169180973498,0.0011199745291710665
116,2021-05-04 19:20:00.000,2.1572405867112066,-2.022480838226662,-0.23746571141650255,0.003851711516962335,78.305,0.103,0.3711021535347415,0.183648272360642,0.0020290281844486833
117,2021-05-04 19:30:00.000,2.315800529342275,-2.2959174277496537,-0.16480617741496975,0.0020309314344887828,74.328,0.053,0.11597873459041808,0.1197491202617301,0.0009276595110661499
118,2021-05-04 19:40:00.000,1.949169690941716,-1.9362997038928582,0.10456512066758056,0.0019552471903325525,66.36,0.058,0.07577692012655649,0.17219964030116033,0.0006058392850888663
119,2021-05-04 19:50:00.000,2.051961425102386,-2.0396390182601523,0.15204738216541447,0.0023906690170164215,65.6,0.068,0.06721603052876575,0.09406985583356514,0.0005788608675486184
120,2021-05-04 20:00:00.000,2.1012484310709936,-2.0839233970803535,0.14641856610906442,0.0025838331615098136,66.048,0.073,0.10845505520686166,0.11617954401299284,0.000927953150337381
121,2021-05-04 20:10:00.000,2.257599345343515,-2.2333651574169955,-0.12143637932318527,0.001932340216449599,72.754,0.052,0.1238330089015727,0.15667452865996837,0.0010546056031779155
122,2021-05-04 20:20:00.000,2.4078268094756345,-2.367906209628205,-0.36545009064685724,0.0013857749252180814,78.76,0.035,0.09693103206698918,0.11568438757383841,0.0008565976332234988
123,2021-05-04 20:30:00.000,2.758478842435343,-2.6991895256704366,-0.5137959159715573,0.0011934251629892828,80.791,0.027,0.08623699875518157,0.11209623146877765,0.000828704207990006
124,2021-05-04 20:40:00.000,3.0695654078383865,-3.0181830528731584,-0.5110321696770619,0.0018561683351009134,79.497,0.036,0.06914284634912789,0.09761350891683224,0.0006560017567989731
125,2021-05-04 20:50:00.000,3.2075111193279136,-3.094056757605,-0.7583337878742346,0.0008596798862729716,83.746,0.018,0.11381178385516336,0.17474110059171052,0.0008807812713772012
126,2021-05-04 21:00:00.000,3.2101315934408445,-3.121074827212631,-0.6190264921854499,0.0013347606591828905,80.676,0.026,0.11882701030613359,0.16445457320451087,0.0008958606627510086
127,2021-05-04 21:10:00.000,2.9486240984393497,-2.800046161285355,-0.8686187070259739,0.00022626350542108824,87.25,0.005,0.10395377175184872,0.16074724863782208,0.0010677100479896012
128,2021-05-04 21:20:00.000,3.379131059340876,-3.175450703707798,-1.1397902700192597,1.8725141941767088e-05,89.773,0.001,0.05494257750544018,0.07130897103032602,0.0006759647072808373
129,2021-05-04 21:30:01.000,2.924823112235307,-2.7471230661225357,-0.9850500442068738,0.0001294453081689725,89.635,0.004,0.06468306404831442,0.09195308029280312,0.0007020635152096198
130,2021-05-04 21:40:00.000,2.1711749240135916,-2.1067953814488525,-0.3975666235935759,0.001692643089994882,80.867,0.049,0.16226662421045962,0.20005917114837463,0.0012401353317814641
131,2021-05-04 21:50:00.000,2.1561884782904133,-2.1135088019299415,-0.22916387365714547,0.0014342402346880557,75.832,0.043,0.15920183554714162,0.18263765336934965,0.001218759591376562
132,2021-05-04 22:00:00.000,1.9737051322331036,-1.9000979829012037,-0.46110180670257783,0.0007809361664533274,83.623,0.026,0.1394475894113866,0.1588519088446029,0.0012740028409979202
133,2021-05-04 22:10:00.000,2.084785415165901,-2.0144876926417896,-0.465016967149896,0.0008623092771916842,83.086,0.026,0.1340242257947453,0.1660638031036776,0.0013258961479823363
134,2021-05-04 22:20:00.000,1.6306832780790177,-1.5982349850782358,-0.22286812318386473,0.0007305779995627359,77.386,0.032,0.12821130244611445,0.26627062684974095,0.0012334256699617092
135,2021-05-04 22:30:00.000,1.806186813518532,-1.6836952032240173,-0.4741140990947451,0.0009572419815781089,85.369,0.036,0.2631766320157006,0.22673434023573272,0.0019450667378064957
136,2021-05-04 22:40:00.000,2.2826200493695477,-1.9156686182315965,-1.1226244606398526,-0.0010547419312033543,99.233,-0.021,0.2582399100709477,0.23526203594455933,0.0024052604764673376
137,2021-05-04 22:50:00.000,2.7890888474259277,-2.2208513871725715,-1.5976054046144874,-0.001131270954479202,105.222,-0.021,0.21396210377442917,0.1869965204814044,0.0020832361169440647
138,2021-05-04 23:00:00.000,3.0202851326842675,-2.3214040872404462,-1.8324417466648664,-0.00132975713037281,107.75,-0.022,0.2142620263429638,0.20411716774019123,0.0021902186382717227
139,2021-05-04 23:10:00.000,2.693048272760931,-2.154565703939367,-1.5287886502187478,-0.0009532377926675261,104.566,-0.019,0.22059933721811495,0.21044275125737377,0.001960969659219248
140,2021-05-04 23:20:00.000,2.6027700877281204,-2.0130613457243123,-1.5446989852056636,-0.0007642470639149772,106.9,-0.016,0.23513688264267765,0.21336733954025208,0.002338798511433594
141,2021-05-04 23:30:00.000,2.6630359732965223,-2.0564392592636183,-1.6141921561887296,-0.0005863241687242015,107.824,-0.009,0.20524953017771927,0.188639791985626,0.001992662681193441
142,2021-05-04 23:40:00.000,2.478370251786369,-1.8546701294577297,-1.5482296246431488,-0.0011523634104907456,109.758,-0.022,0.22649647999946243,0.22957289826914506,0.0025756307318689437
143,2021-05-04 23:50:00.000,2.248762343646729,-1.7647780342827297,-1.3327835289672922,-0.0008983729895441203,106.917,-0.022,0.1894892232645281,0.17778009338437287,0.0017533201959842348
144,2021-05-05 00:00:00.000,2.0587886875876227,-1.658687383936754,-1.1343664929731532,-0.0011141818175932111,104.178,-0.031,0.22928377930902422,0.22341197842308144,0.002058785536817782
145,2021-05-05 00:10:00.000,1.7903608319397677,-1.5850705323223937,-0.7005622680918145,-0.00034563221673123454,93.089,-0.005,0.2589668069969879,0.2310766755626179,0.0019686321468253523
146,2021-05-05 00:20:00.000,1.7823061035117873,-1.6866473798003634,-0.3825682496272868,0.0003662170859251168,83.068,0.02,0.24943180172880988,0.21465971344558663,0.002115770513511324
147,2021-05-05 00:30:00.000,2.192865991269426,-1.9342958921209397,-0.9184777952489681,-0.0001343951630871929,94.6,0.003,0.22720532999323936,0.27047110483231446,0.0019369826978965715
148,2021-05-05 00:40:00.000,2.6239946283551716,-2.0431501556260145,-1.5469682834869822,-0.0008283725578761619,106.595,-0.017,0.2275590263858259,0.21030461546414106,0.0021584388165557817
149,2021-05-05 00:50:00.000,2.8399862879500604,-2.1875808172299216,-1.7412921843937479,-0.0007478199138050652,108.224,-0.013,0.18586085976286973,0.17731467867705084,0.0019573273605801578
150,2021-05-05 01:00:00.000,2.8884071009408547,-2.199666857525661,-1.7793580383734948,-0.001719094401491528,108.97,-0.032,0.20356219103723497,0.19244203310468946,0.001982199960991028
151,2021-05-05 01:10:00.000,2.511860768686598,-1.8944926677804383,-1.5715404596236318,-0.0007306516071684781,109.298,-0.015,0.2122932590777304,0.19585304718040183,0.0023842254564953977
152,2021-05-05 01:20:00.000,2.467690368679268,-1.8749654840361023,-1.5153275666127295,-0.0011577248450532888,108.979,-0.027,0.21464874695279926,0.21007660873704181,0.0025711491841134333
153,2021-05-05 01:30:00.000,2.684277230398398,-2.0695249586208444,-1.6402541871462823,-0.0010770365759602578,108.018,-0.023,0.19396398977095816,0.2051098720982051,0.0020556851489442465
